trade_date,cash,gross_exposure,nav,fees,max_security_exposure,virtual_nav,ATRDR_exposure,ATRDR_nav,MCB_exposure,MCB_nav,OGR_exposure,OGR_nav,SMV6_exposure,SMV6_nav,shared_exposure,previous_nav,gap,mcb_mode,target,mechanic,IFCGR_exposure,IFCGR_nav
2019-06-13,3124952.7410146715,3170064.931590273,6295017.672604945,384249.98840347084,1381813.6747331382,6295017.672604958,1381813.6747331382,2656882.709843343,0.0,1404949.6620036082,1788251.2568571346,1049049.3787051672,0.0,1184135.922052841,0,6255801.4938104395,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-06-14,3149697.397395569,3060123.07589429,6209820.473289859,388050.25434821704,945725.9081230427,6209820.4732898725,1850326.7989793173,2609502.5640269388,0.0,1404949.6620036082,1209796.2769149728,1011232.3252064866,0.0,1184135.922052841,0,6295017.672604945,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-06-17,3149697.397395569,3058544.435736675,6208241.833132244,388050.25434821704,950531.4259488712,6208241.833132257,1841095.40642979,2600271.1714774114,0.0,1404949.6620036082,1217449.0293068849,1018885.0775983987,0.0,1184135.922052841,0,6209820.473289859,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-06-18,3098980.937124756,3088263.8378725965,6187244.774997353,388935.6744828524,1007531.709784338,6187244.774997365,1981754.0495652545,2581849.1890941584,0.0,1404949.6620036082,1106509.7883073417,1016310.0018467603,0.0,1184135.922052841,0,6208241.833132244,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-06-19,3098980.937124756,3193951.056515704,6292931.99364046,388935.6744828524,1108284.8807627717,6292931.993640472,2068952.8227728233,2669047.9623017274,0.0,1404949.6620036082,1124998.2337428804,1034798.4472822989,0.0,1184135.922052841,0,6187244.774997353,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-06-20,3955723.9556827727,2335860.040316184,6291583.995998956,394257.995707861,891158.7416169528,6291583.995998969,1543628.631801262,2664190.8805078026,0.0,1404949.6620036082,792231.4085149219,1038307.5314347197,0.0,1184135.922052841,0,6292931.99364046,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-06-21,3160509.190888742,3237762.154471854,6398271.345360596,398367.54239565437,1652642.1240732148,6398271.345360607,2912668.141294794,2749898.5205062386,0.0,1404949.6620036082,325094.01317706035,1059287.2407979222,0.0,1184135.922052841,0,6291583.995998956,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-06-24,3198844.930445634,3207828.1834128737,6406673.113858508,410674.4712433369,258147.03620677834,6406673.113858519,3207828.1834128737,2758950.4705787846,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6398271.345360596,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-06-25,3199546.474965913,3163486.942286383,6363033.417252297,414810.0888023181,175013.8095596191,6363033.41725231,3163486.9422863824,2715310.7739725746,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6406673.113858508,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-06-26,3199546.474965913,3160935.260737535,6360481.735703448,414810.0888023181,169356.7975334496,6360481.735703462,3160935.260737535,2712759.092423727,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6363033.417252297,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-06-27,3199546.474965913,3180605.3764087697,6380151.851374683,414810.0888023181,169361.71736809073,6380151.851374697,3180605.3764087697,2732429.208094962,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6360481.735703448,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-06-28,3200043.9618146047,3154948.651085908,6354992.612900512,414810.0888023181,174306.6830563479,6354992.612900526,3154948.651085908,2707269.9696207917,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6380151.851374683,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-07-01,3387302.2205511928,3073463.762780886,6460765.983332079,415182.532331591,183462.85000132283,6460765.983332092,3073463.7627808857,2813043.3400523574,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6354992.612900512,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-07-02,3228829.1311562457,3213996.302189077,6442825.4333453225,415498.8458832776,191404.33022584973,6442825.433345337,3213996.302189077,2795102.7900656024,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6460765.983332079,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-07-03,3214884.8760619434,3185598.905331044,6400483.781392988,420433.2954734943,113862.586639782,6400483.781393002,3185598.9053310435,2752761.1381132654,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6442825.4333453225,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-07-04,3203378.9843105297,3180451.5076819505,6383830.49199248,420820.2406697917,109142.01974303281,6383830.491992493,3180451.5076819505,2736107.848712757,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6400483.781392988,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-07-05,3195351.8648491013,3205913.531422406,6401265.396271507,421200.1818351937,109202.24428079312,6401265.396271522,3205913.531422406,2753542.752991785,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6383830.49199248,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-07-08,3196653.080611381,3101280.272448368,6297933.353059749,421953.776263742,98709.46111701445,6297933.353059763,3101280.2724483674,2650210.7097800258,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6401265.396271507,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-07-09,3150856.0118950186,3156046.398451535,6306902.410346554,422562.8813862622,96541.63460592262,6306902.410346567,3156046.398451535,2659179.7670668303,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6297933.353059749,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-07-10,3151515.0298695443,3130153.306662375,6281668.336531919,422562.8813862622,99969.14826057076,6281668.3365319325,3130153.306662375,2633945.693252196,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6306902.410346554,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-07-11,3151515.0298695443,3134354.874417729,6285869.904287273,422562.8813862622,96575.23768096819,6285869.904287287,3134354.874417729,2638147.26100755,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6281668.336531919,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-07-12,3155758.4097839985,3147027.559867871,6302785.9696518695,422562.8813862622,98103.74075490657,6302785.969651883,3147027.559867871,2655063.326372146,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6285869.904287273,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-07-15,3148491.1069161166,3174697.9837967483,6323189.090712865,422820.8509096197,99886.31033643238,6323189.090712877,3174697.9837967483,2675466.4474331406,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6302785.9696518695,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-07-16,3196088.9524637703,3109972.3771612714,6306061.329625042,426523.6329830204,140513.63721082115,6306061.329625053,3109972.3771612714,2658338.686345317,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6323189.090712865,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-07-17,3150667.1321004303,3136106.81260141,6286773.94470184,429776.3072609113,183893.47796687615,6286773.94470185,3136106.8126014094,2639051.3014221145,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6306061.329625042,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-07-18,3150791.81284262,3088975.2009682837,6239767.013810904,429776.3072609113,183892.30414158487,6239767.013810915,3088975.2009682837,2592044.3705311785,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6286773.94470184,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-07-19,3122235.6948120305,3131560.7040423187,6253796.398854349,430467.9080805006,194035.8461572435,6253796.39885436,3131560.7040423187,2606073.755574624,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6239767.013810904,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-07-22,3122235.6948120305,3071890.2252075355,6194125.920019566,430467.9080805006,193871.54823501044,6194125.920019577,3071890.2252075355,2546403.276739841,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6253796.398854349,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-07-23,3122235.6948120305,3110187.6400480852,6232423.334860116,430467.9080805006,197978.99629083695,6232423.334860127,3110187.6400480852,2584700.6915803906,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6194125.920019566,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-07-24,3116672.845532066,3143771.7690025377,6260444.614534603,431006.09979003837,196500.57325654163,6260444.614534616,3143771.7690025377,2612721.9712548796,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6232423.334860116,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-07-25,3127684.457483831,3123701.151571936,6251385.609055767,438881.77713367314,519147.5184042275,6251385.609055778,3123701.151571936,2603662.965776042,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6260444.614534603,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-07-26,3124136.727306587,3140041.4706045724,6264178.19791116,440763.69871457777,607165.323920134,6264178.197911172,3140041.4706045724,2616455.5546314353,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6251385.609055767,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-07-29,3132795.3218064317,3165382.968210098,6298178.29001653,442853.30894734315,710541.9272215238,6298178.290016541,3165382.9682100983,2650455.6467368063,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6264178.19791116,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-07-30,3149390.3642859147,3128296.4108046847,6277686.775090599,448265.8330524286,1148132.1925692942,6277686.775090612,3128296.4108046847,2629964.1318108756,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1184135.922052841,0,6298178.29001653,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-07-31,3796184.9116687207,2414271.4806879647,6210456.392356685,459097.8827889984,2230242.3806879646,6210456.3923566975,2230242.380687964,2564104.092911233,0.0,1404949.6620036082,0.0,1058637.0592232882,184029.1,1182765.578218569,0,6277686.775090599,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-08-01,5828328.47597739,339353.5836415853,6167682.059618975,463170.31478160096,183013.3,6167682.059618988,156340.28364158512,2522345.5601735236,0.0,1404949.6620036082,0.0,1058637.0592232882,183013.3,1181749.778218569,0,6210456.392356685,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-08-02,5836170.4274333585,329677.8003889273,6165848.227822286,463171.88348563295,172962.6,6165848.227822298,156715.20038892704,2522720.4769208655,0.0,1404949.6620036082,0.0,1058637.0592232882,172962.6,1179541.029674537,0,6167682.059618975,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-08-05,3249375.7859734357,2892058.4362028716,6141434.222176308,468709.3727997406,2892058.4362028716,6141434.222176319,2892058.436202871,2500859.973632143,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1176987.5273172809,0,6165848.227822286,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-08-06,3045825.6635297015,2902225.9424203513,5948051.605950053,469115.66046928894,2902225.9424203513,5948051.605950065,2902225.9424203513,2307477.357405889,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1176987.5273172809,0,6141434.222176308,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-08-07,3045825.6635297015,2879552.302245192,5925377.965774894,469115.66046928894,2879552.302245192,5925377.965774906,2879552.302245192,2284803.7172307298,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1176987.5273172809,0,5948051.605950053,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-08-08,3045825.6635297015,2894668.062361965,5940493.7258916665,469115.66046928894,2894668.062361965,5940493.725891679,2894668.062361965,2299919.4773475025,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1176987.5273172809,0,5925377.965774894,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-08-09,3045825.6635297015,2849320.7820116472,5895146.445541348,469115.66046928894,2849320.7820116472,5895146.44554136,2849320.782011647,2254572.1969971843,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1176987.5273172809,0,5940493.7258916665,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-08-12,3045825.6635297015,2947573.2227706695,5993398.886300371,469115.66046928894,2947573.2227706695,5993398.886300383,2947573.222770669,2352824.637756206,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1176987.5273172809,0,5895146.445541348,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-08-13,3045825.6635297015,2932457.462653897,5978283.126183598,469115.66046928894,2932457.462653897,5978283.12618361,2932457.4626538963,2337708.8776394334,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1176987.5273172809,0,5993398.886300371,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-08-14,3045825.6635297015,2917341.702537124,5963167.366066826,469115.66046928894,2917341.702537124,5963167.366066838,2917341.7025371236,2322593.1175226606,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1176987.5273172809,0,5978283.126183598,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-08-15,2950370.952779848,3037168.2650361997,5987539.217816047,478635.9605677148,841073.2288222831,5987539.2178160595,3037168.2650361992,2346964.9692718824,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1176987.5273172809,0,5963167.366066826,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-08-16,2995940.6912591467,3007957.875207231,6003898.566466378,481250.6391748264,664249.8241664518,6003898.566466388,3007957.8752072304,2363324.317922212,0.0,1404949.6620036082,0.0,1058637.0592232882,0.0,1176987.5273172809,0,5987539.217816047,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-08-19,3671079.3092206395,2418586.2594465357,6089665.568667175,483047.7557472991,637602.140394171,6089665.568667186,2304679.6965603638,2446217.6556397616,0.0,1404949.6620036082,113906.56288617125,1061510.723706536,0.0,1176987.5273172809,0,6003898.566466378,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-08-20,3044483.1430198294,3039429.252829332,6083912.395849161,490315.9405836303,426198.3536869991,6083912.395849175,2738171.2565007405,2443805.6387183294,0.0,1404949.6620036082,301257.9963285909,1058169.5678099566,0.0,1176987.5273172809,0,6089665.568667175,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-08-21,3114417.249248133,2984514.9186782623,6098932.167926395,490664.72804534825,411120.3687882742,6098932.167926407,2632360.699186489,2453159.8353546737,0.0,1404949.6620036082,352154.21949177276,1063835.1432508451,0.0,1176987.5273172809,0,6083912.395849161,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-08-22,3046284.3709273585,3070604.587209599,6116888.958136957,492726.0902543965,495624.6456598102,6116888.958136971,2873914.1839223034,2459083.3876164383,0.0,1404949.6620036082,196690.40328729583,1075868.3811996435,0.0,1176987.5273172809,0,6098932.167926395,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-08-23,3070879.109532031,3071096.158820165,6141975.268352196,493538.2177124446,528866.1187297748,6141975.26835221,3068474.5489767203,2476269.8306973074,0.0,1404949.6620036082,2621.6098434444966,1083768.248334013,0.0,1176987.5273172809,0,6116888.958136957,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-08-26,3031474.9598005046,3054101.786663579,6085576.746464083,493626.9679809677,533242.3291294432,6085576.746464097,3054101.786663579,2419968.110988144,0.0,1404949.6620036082,0.0,1083671.446155064,0.0,1176987.5273172809,0,6141975.268352196,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-08-27,3047793.4695288707,3086659.4071902353,6134452.876719106,495375.4471129058,458937.1011466836,6134452.87671912,3086659.4071902353,2468844.2412431664,0.0,1404949.6620036082,0.0,1083671.446155064,0.0,1176987.5273172809,0,6085576.746464083,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-08-28,3047793.4695288707,3072695.922814428,6120489.3923432985,495375.4471129058,453447.42290330224,6120489.3923433125,3072695.922814428,2454880.756867359,0.0,1404949.6620036082,0.0,1083671.446155064,0.0,1176987.5273172809,0,6134452.876719106,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-08-29,5028166.008419571,1087839.5971109958,6116005.6055305675,499394.132451765,157988.44449416906,6116005.60553058,1065129.597110996,2450374.638681027,0.0,1404949.6620036082,0.0,1083671.446155064,22710.0,1177009.858690881,0,6120489.3923432985,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-08-30,5028166.008419571,1072436.6120869564,6100602.620506528,499394.132451765,154942.88411837784,6100602.62050654,1049471.6120869566,2434716.6536569875,0.0,1404949.6620036082,0.0,1083671.446155064,22965.0,1177264.858690881,0,6116005.6055305675,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-09-02,5028166.008419571,1094548.472935898,6122714.48135547,499394.132451765,158749.83458811685,6122714.481355482,1071418.472935898,2456663.514505929,0.0,1404949.6620036082,0.0,1083671.446155064,23130.0,1177429.858690881,0,6100602.620506528,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-09-03,4211028.514037405,1914133.8004427608,6125162.314480166,502823.3623515294,93007.66850891654,6125162.314480177,1758127.790590684,2459689.029503014,128620.70985207698,1404438.5984220349,0.0,1083671.446155064,27385.3,1177363.240400065,0,6122714.48135547,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-09-04,3594101.0547824036,2535888.7096145293,6129989.764396933,507084.31885651796,451084.9,6129989.764396941,1610997.61212377,2462188.4189885594,74447.6974907593,1403428.757237155,0.0,1083671.446155064,850443.4,1180701.1420161617,0,6125162.314480166,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-09-05,3320359.838878346,2815906.812238921,6136266.651117267,509272.76278481155,368515.5,6136266.6511172755,1570547.1118672146,2465697.7703417772,359501.2003717068,1398568.7834365289,0.0,1083671.446155064,885858.5,1188328.6511839048,0,6129989.764396933,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-09-06,3072293.7875748714,3074490.4006114863,6146784.188186358,510871.61895806907,261487.2,6146784.188186364,1603628.492520702,2473298.6546289,430298.1580907845,1399912.4699616898,0.0,1083671.446155064,1040563.75,1189901.6174407117,0,6136266.651117267,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
2019-09-09,3084490.3183859386,3110933.2554052714,6195423.57379121,512279.0744292399,229959.0,6195423.573791217,1570724.1394677646,2502649.8507703845,633283.4409375068,1409936.383727489,0.0,1083671.446155064,906925.675,1199165.8931382806,0,6146784.188186358,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,,
