family,track,leg,trade_date,cal_idx,decision_at,available_at,symbol,industry,signal_score,signal_rank,candidate_count,avg_amount20,natural_horizon,rebalance_sessions,entry_status,status_h5,status_h20,status_h120,gross_return_h5,net_return_h5,adverse_excursion_h5,entry_amount_h5,gross_return_h20,net_return_h20,adverse_excursion_h20,entry_amount_h20
left_tail_stability_60,internal,bottom,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,000890.SZ,环保设备Ⅱ,-0.05219007216905957,13,1532,120225555.64100003,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.014159292035398341,0.010110751947432606,-0.03716814159292037,51703727.99,-0.07964601769911506,-0.0833200854927314,-0.08849557522123896,51703727.99
left_tail_stability_60,internal,bottom,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,002892.SZ,电机Ⅱ,-0.051724587315879214,14,1532,95685521.562,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.027570789865871692,0.023468710864411158,0.0,619755477.18,-0.03129657228017879,-0.03516365183195458,-0.09575260804769004,619755477.18
left_tail_stability_60,internal,bottom,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300570.SZ,通信设备,-0.051342768950389195,15,1532,171272374.0945,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.02647735993860323,0.02237964592687236,-0.0019186492709131198,105991238.58,-0.09631619339984643,-0.09992371358587493,-0.10207214121258634,105991238.58
left_tail_stability_60,internal,bottom,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300663.SZ,软件开发,-0.05134217653061569,16,1532,379691404.35550004,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.04219096965210967,0.038030526659486474,-0.0018504811250925624,184688433.28,-0.08438193930421911,-0.08803710122316433,-0.10177646188008882,184688433.28
left_tail_stability_60,internal,bottom,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,002881.SZ,通信设备,-0.05105396310351616,17,1532,171676117.571,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.0059753954305798995,-0.009943557524669355,-0.025659050966608143,75592651.67,-0.10298769771528993,-0.10656858514956025,-0.12126537785588754,75592651.67
left_tail_stability_60,internal,bottom,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300350.SZ,物流,-0.05051343603676798,18,1532,63222417.58,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.032490974729241784,-0.03635328620736855,-0.04873646209386295,35122070.8,-0.09386281588447665,-0.09748012999272215,-0.1480144404332131,35122070.8
left_tail_stability_60,internal,bottom,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,600812.SH,化学制药,-0.050449469663773894,19,1532,279801222.3,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.25677830940988833,0.25176123033040776,-0.0015948963317383713,220952887.0,0.10207336523125998,0.09767387075927902,-0.0015948963317383713,220952887.0
left_tail_stability_60,internal,bottom,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300061.SZ,广告营销,-0.05038276843347685,20,1532,112152094.83099997,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.004769475357710773,0.0007584195678596029,-0.012718600953895098,31093639.19,-0.07472178060413348,-0.07841550603086345,-0.07949125596184414,31093639.19
left_tail_stability_60,internal,bottom,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,603318.SH,燃气Ⅱ,-0.1050177925123821,1,1350,400117946.1,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.003530450132391838,-0.0004756594489750965,-0.0379523389232127,291868400.0,0.029126213592232997,0.025017925314419598,-0.0379523389232127,291868400.0
left_tail_stability_60,internal,bottom,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,300345.SZ,光伏设备,-0.07749093423727384,2,1350,79968303.026,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.19354838709677424,0.188783722876827,-0.024926686217008776,333520991.8,0.16862170087976525,0.16395654438922747,-0.024926686217008776,333520991.8
left_tail_stability_60,internal,bottom,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,002552.SZ,元件,-0.07406385911070283,3,1350,888364534.1630001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.011010617381046028,-0.014958678788706603,-0.04954777821470702,720785360.14,0.05072748721981912,0.046532966312754054,-0.04954777821470702,720785360.14
left_tail_stability_60,internal,bottom,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,603477.SH,养殖业,-0.07256147341171651,4,1350,262906483.5,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.06260720411663812,0.058365259190024776,0.0,266858231.0,0.04373927958833623,0.03957265571772406,-0.0034305317324185847,266858231.0
left_tail_stability_60,internal,bottom,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,300468.SZ,软件开发,-0.06354805737576097,5,1350,1060566159.709,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.07527975584944047,0.07098722189395379,-0.034587995930823956,530588855.76,0.14750762970498488,0.14292676092372725,-0.034587995930823956,530588855.76
left_tail_stability_60,internal,bottom,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,300322.SZ,消费电子,-0.06170739118088418,6,1350,621639906.6075,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.04376930998970119,0.03960256623724723,-0.015447991761071145,311306673.02,0.09011328527291451,0.08576153563110656,-0.015447991761071145,311306673.02
left_tail_stability_60,internal,bottom,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,300071.SZ,广告营销,-0.06162391635618659,7,1350,97866486.33549999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.02155172413793105,0.01747367334296923,-0.030172413793103425,24983370.4,0.23706896551724155,0.23213056645330044,-0.030172413793103425,24983370.4
left_tail_stability_60,internal,bottom,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,000595.SZ,电力,-0.059722827352363214,8,1350,167899135.92750004,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.023809523809523836,-0.027706491778348052,-0.07440476190476186,84727344.0,-0.03571428571428559,-0.03956372968348998,-0.0982142857142857,84727344.0
left_tail_stability_60,internal,bottom,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,002524.SZ,医疗服务,-0.05932757509415366,9,1350,542628879.1650001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.018918918918918837,-0.022835410260559796,-0.06486486486486476,443539929.47,-0.08738738738738727,-0.09103055150959338,-0.0972972972972973,443539929.47
left_tail_stability_60,internal,bottom,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,002786.SZ,专用设备,-0.05920377860854241,10,1350,166450818.67449996,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0284653465346536,0.024359696448686963,-0.02846534653465349,66339250.0,0.02970297029702973,0.025592379597241255,-0.02846534653465349,66339250.0
left_tail_stability_60,internal,bottom,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,000058.SZ,一般零售,-0.059123712653946774,11,1350,200865902.163,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.017663043478260754,0.013600516358587056,-0.013586956521739246,74384315.3,0.009510869565217295,0.005480886053979006,-0.013586956521739246,74384315.3
left_tail_stability_60,internal,bottom,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,002537.SZ,汽车零部件,-0.05892717315522684,12,1350,588584509.5015,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.019893899204244114,0.01582246647288965,-0.04641909814323608,157903456.25,-0.07957559681697612,-0.0832499457318785,-0.11405835543766585,157903456.25
left_tail_stability_60,internal,bottom,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,300612.SZ,广告营销,-0.05642312544777244,13,1350,90981109.4585,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.02592592592592613,0.02183041324757906,-0.012345679012345623,17988353.75,0.07037037037037042,0.06609743476010932,-0.012345679012345623,17988353.75
left_tail_stability_60,internal,bottom,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,300579.SZ,软件开发,-0.05621170380619617,14,1350,568460661.3469999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.01005025125628134,-0.014002146460847076,-0.0879396984924623,318685595.39,-0.04095477386934665,-0.044783297726155635,-0.0879396984924623,318685595.39
left_tail_stability_60,internal,bottom,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,300541.SZ,IT服务Ⅱ,-0.055774242348452005,15,1350,438056551.44799995,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.038350910834132446,0.034205797417628636,-0.04554170661553214,139004375.55,0.10210930009587726,0.09770966217134269,-0.04554170661553214,139004375.55
left_tail_stability_60,internal,bottom,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,300598.SZ,软件开发,-0.05556851639336817,16,1350,689287040.2275001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.02564102564102555,0.021546650289165248,-0.07051282051282048,545535998.57,0.16108058608058617,0.15644553384074333,-0.07051282051282048,545535998.57
left_tail_stability_60,internal,bottom,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,002201.SZ,玻璃玻纤,-0.05535682583677105,17,1350,974285962.4230001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.005824372759856589,0.0018091058027314144,-0.014336917562724039,547824231.62,-0.026881720430107614,-0.03076642414096553,-0.06586021505376338,547824231.62
left_tail_stability_60,internal,bottom,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,300115.SZ,消费电子,-0.054860006154764565,18,1350,627525937.7294999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.14331413947536786,0.13875001117406893,-0.012795905310300726,423932883.44,0.14971209213051817,0.14512242310005696,-0.012795905310300726,423932883.44
left_tail_stability_60,internal,bottom,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,300223.SZ,半导体,-0.05413361747735636,19,1350,624671209.7019999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.2365745154115031,0.23163809020027948,-0.01493485859548771,690613717.0,0.3632030505243089,0.3577611221789023,-0.01493485859548771,690613717.0
left_tail_stability_60,internal,bottom,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,002668.SZ,白色家电,-0.053629391294618474,20,1350,397040525.05149996,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.043314500941619594,0.03914957279414821,0.0,232449720.44,0.08851224105461397,0.08416688280689089,0.0,232449720.44
left_tail_stability_60,internal,bottom,2019-12-31,486,2019-12-31 15:00:00,2019-12-31 15:00:00,603318.SH,燃气Ⅱ,-0.1050177925123821,1,1614,327399531.5,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.005998286203941827,0.0019823249815709154,-0.011139674378748965,220746420.0,-0.2399314481576693,-0.24296565395344705,-0.299057412167952,220746420.0
left_tail_stability_60,internal,bottom,2019-12-31,486,2019-12-31 15:00:00,2019-12-31 15:00:00,002552.SZ,元件,-0.08724491137128128,2,1614,770691291.6029999,20,20,NEXT_OPEN_NOT_EXECUTABLE,INCOMPLETE,INCOMPLETE,INCOMPLETE,,,,,,,,
left_tail_stability_60,internal,bottom,2019-12-31,486,2019-12-31 15:00:00,2019-12-31 15:00:00,603477.SH,养殖业,-0.07249954919076963,3,1614,225786606.75,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.00656275635767023,0.00254454176143204,-0.003281378178835004,213669009.0,-0.17391304347826086,-0.1772107957997049,-0.2715340442986053,213669009.0
left_tail_stability_60,internal,bottom,2019-12-31,486,2019-12-31 15:00:00,2019-12-31 15:00:00,000532.SZ,多元金融,-0.06392343663747013,4,1614,276210727.58100003,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.036514522821576856,-0.04036077223147083,-0.040663900414937726,191240500.86,-0.1692946058091287,-0.17261079500749554,-0.2564315352697095,191240500.86
left_tail_stability_60,internal,bottom,2019-12-31,486,2019-12-31 15:00:00,2019-12-31 15:00:00,300345.SZ,光伏设备,-0.06030320717377678,5,1614,214737454.49499997,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.03221649484536093,0.028095870115439237,-0.003865979381443174,115156306.55,-0.14690721649484528,-0.150312776508838,-0.26675257731958757,115156306.55
left_tail_stability_60,internal,bottom,2019-12-31,486,2019-12-31 15:00:00,2019-12-31 15:00:00,002524.SZ,医疗服务,-0.05984842929342025,6,1614,365768308.7255,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.11781609195402298,0.11335375226558386,-0.019157088122605304,219013195.95,-0.1369731800766283,-0.1404183969226298,-0.22796934865900376,219013195.95
left_tail_stability_60,internal,bottom,2019-12-31,486,2019-12-31 15:00:00,2019-12-31 15:00:00,600223.SH,化妆品,-0.059799244692703465,7,1614,387078069.65,20,20,NEXT_OPEN_NOT_EXECUTABLE,INCOMPLETE,INCOMPLETE,INCOMPLETE,,,,,,,,
left_tail_stability_60,internal,bottom,2019-12-31,486,2019-12-31 15:00:00,2019-12-31 15:00:00,002492.SZ,物流,-0.05963373930255265,8,1614,240343038.30499998,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.005059021922428464,0.00104681025806741,-0.003372681281618828,108627097.89,-0.1416526138279932,-0.14507915029973784,-0.25801011804384477,108627097.89
left_tail_stability_60,internal,bottom,2019-12-31,486,2019-12-31 15:00:00,2019-12-31 15:00:00,300468.SZ,软件开发,-0.05940219120057811,9,1614,1000554675.6229998,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.007183908045977017,0.0031632138022803513,-0.015804597701149392,575576128.12,0.02270114942528756,0.018618510106224617,-0.09683908045977008,575576128.12
left_tail_stability_60,internal,bottom,2019-12-31,486,2019-12-31 15:00:00,2019-12-31 15:00:00,002537.SZ,汽车零部件,-0.05892717315522684,10,1614,256386811.65749997,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.09361702127659566,0.0892512846647131,-0.0014184397163120588,212153099.44,-0.14468085106382977,-0.1480952987641737,-0.23120567375886525,212153099.44
left_tail_stability_60,internal,bottom,2019-12-31,486,2019-12-31 15:00:00,2019-12-31 15:00:00,002351.SZ,消费电子,-0.05628860792737858,11,1614,1810779673.1505,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0,-0.003992015968063867,-0.010208610741233914,1952807917.45,-0.07456724367509981,-0.07826158601571809,-0.28495339547270315,1952807917.45
left_tail_stability_60,internal,bottom,2019-12-31,486,2019-12-31 15:00:00,2019-12-31 15:00:00,300341.SZ,电网设备,-0.05590723386312769,12,1614,962391976.8535,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.019736842105263053,-0.023650068284483572,-0.03223684210526301,373101903.5,-0.17500000000000004,-0.17829341317365277,-0.2802631578947369,373101903.5
left_tail_stability_60,internal,bottom,2019-12-31,486,2019-12-31 15:00:00,2019-12-31 15:00:00,300579.SZ,软件开发,-0.055170208031244374,13,1614,267229626.521,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.04928131416837789,0.045092566407226586,-0.02772073921971252,154482089.51,-0.015657084188911652,-0.01958659682688013,-0.167094455852156,154482089.51
left_tail_stability_60,internal,bottom,2019-12-31,486,2019-12-31 15:00:00,2019-12-31 15:00:00,300598.SZ,软件开发,-0.0548936876629226,14,1614,659583822.6865001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.06431877009961573,0.06006999257426804,-0.019374068554396384,383217929.04,0.5609067377833556,0.5546755731614659,-0.019374068554396384,383217929.04
left_tail_stability_60,internal,bottom,2019-12-31,486,2019-12-31 15:00:00,2019-12-31 15:00:00,603787.SH,摩托车及其他,-0.05352786022792332,15,1614,104991504.4,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.008633093525179936,-0.012590646046037435,-0.015107913669064832,97441916.0,-0.20071942446043167,-0.20391016528094896,-0.2589928057553956,97441916.0
left_tail_stability_60,internal,bottom,2019-12-31,486,2019-12-31 15:00:00,2019-12-31 15:00:00,300494.SZ,游戏Ⅱ,-0.052974009463898304,16,1614,320167866.668,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.02605459057071946,0.021958564261055802,-0.00992555831265507,266028289.46,-0.076302729528536,-0.07999014378191527,-0.1712158808933003,266028289.46
left_tail_stability_60,internal,bottom,2019-12-31,486,2019-12-31 15:00:00,2019-12-31 15:00:00,300322.SZ,消费电子,-0.05260531031539205,17,1614,539604330.008,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.043624161073825496,-0.04744202869428937,-0.05369127516778527,492982707.93,-0.15819750719079584,-0.1615579961840462,-0.24256951102588686,492982707.93
left_tail_stability_60,internal,bottom,2019-12-31,486,2019-12-31 15:00:00,2019-12-31 15:00:00,300352.SZ,软件开发,-0.05181142148742228,18,1614,837603334.8644998,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.006775067750677488,-0.010740037540095893,-0.01084010840108407,452449779.96,0.017615176151761558,0.013552840119219534,-0.1707317073170731,452449779.96
left_tail_stability_60,internal,bottom,2019-12-31,486,2019-12-31 15:00:00,2019-12-31 15:00:00,300096.SZ,IT服务Ⅱ,-0.051801663169797244,19,1614,255244298.0045,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.021406727828745975,0.0173292558613658,-0.010193679918450549,160257837.46,0.00917431192660545,0.00514567195883453,-0.1671763506625893,160257837.46
left_tail_stability_60,internal,bottom,2019-12-31,486,2019-12-31 15:00:00,2019-12-31 15:00:00,300052.SZ,游戏Ⅱ,-0.05173473116053638,20,1614,424655698.23600006,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.03139013452914807,0.027272808642804236,-0.0038436899423445192,390930180.72,-0.0121716848174247,-0.01611511122533915,-0.13324791800128122,390930180.72
left_tail_stability_60,internal,bottom,2020-01-23,502,2020-01-23 15:00:00,2020-01-23 15:00:00,603318.SH,燃气Ⅱ,-0.1050177925123821,1,1996,180278901.2,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.018701870187018743,-0.022619227990663182,-0.10011001100110017,5990310.0,-0.08030803080308035,-0.08397945582981448,-0.10011001100110017,5990310.0
left_tail_stability_60,internal,bottom,2020-01-23,502,2020-01-23 15:00:00,2020-01-23 15:00:00,603976.SH,医疗器械,-0.07156902820094081,2,1996,77160373.35,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.14882154882154874,0.1442354348541972,-0.08754208754208748,9232245.0,0.11784511784511786,0.11338266228485794,-0.08754208754208748,9232245.0
left_tail_stability_60,internal,bottom,2020-01-23,502,2020-01-23 15:00:00,2020-01-23 15:00:00,603178.SH,汽车零部件,-0.06794278438342578,3,1996,151937017.8,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.06362672322375396,0.059380708360585066,-0.09968186638388121,12720127.0,-0.02332979851537631,-0.027228681555235168,-0.09968186638388121,12720127.0
left_tail_stability_60,internal,bottom,2020-01-23,502,2020-01-23 15:00:00,2020-01-23 15:00:00,603196.SH,服装家纺,-0.06777348333387008,4,1996,156556711.35,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.025232403718459473,0.021139659591838944,-0.09960159362549803,8337216.0,-0.013280212483399834,-0.017219213631170627,-0.09960159362549803,8337216.0
left_tail_stability_60,internal,bottom,2020-01-23,502,2020-01-23 15:00:00,2020-01-23 15:00:00,002552.SZ,元件,-0.06766961308627742,5,1996,273763909.877,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.020565552699228995,0.016491438716397466,-0.0997429305912595,10119835.0,-0.052442159383033427,-0.05622482541344054,-0.0997429305912595,10119835.0
left_tail_stability_60,internal,bottom,2020-01-23,502,2020-01-23 15:00:00,2020-01-23 15:00:00,002351.SZ,消费电子,-0.06662252774094507,6,1996,1312317326.6130002,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.1970884658454648,0.19230966957462448,-0.09798432250839861,77087332.0,0.09014557670772683,0.0857936981579952,-0.09798432250839861,77087332.0
left_tail_stability_60,internal,bottom,2020-01-23,502,2020-01-23 15:00:00,2020-01-23 15:00:00,600455.SH,软件开发,-0.06097634027306618,7,1996,230508677.8,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.05165615141955837,0.04745792327017906,-0.07807570977917988,32382184.0,0.012618296529968376,0.00857590812066733,-0.07807570977917988,32382184.0
left_tail_stability_60,internal,bottom,2020-01-23,502,2020-01-23 15:00:00,2020-01-23 15:00:00,300345.SZ,光伏设备,-0.06030320717377678,8,1996,125772239.63749997,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.07594936708860756,0.07165416003436142,-0.09968354430379744,4267896.0,0.17879746835443044,0.17409169003764613,-0.09968354430379744,4267896.0
